year,month,day,time,hour,date,date_posix,lat,lon,daily_solarexp,daily_rainfall,daily_maxtemp,male_az,sun_al,sun_az,offset,condition
2019,9,25,1119,1100,25/9/19,25/9/19 11:19,-33.35748,151.50173,21.6,0,21.1,313,56.72,12.33,59,sun
2019,9,25,1120,1100,25/9/19,25/9/19 11:20,-33.35748,151.50173,21.6,0,21.1,5,56.77,11.88,7,sun
2019,9,25,1121,1100,25/9/19,25/9/19 11:21,-33.35748,151.50173,21.6,0,21.1,35,56.81,11.43,24,sun
2019,9,25,1122,1100,25/9/19,25/9/19 11:22,-33.35748,151.50173,21.6,0,21.1,153,56.85,10.98,142,sun
2019,9,25,1126,1100,25/9/19,25/9/19 11:26,-33.35748,151.50173,21.6,0,21.1,14,57,9.17,5,sun
2019,9,25,1126,1100,25/9/19,25/9/19 11:26,-33.35748,151.50173,21.6,0,21.1,351,57,9.17,18,sun
2019,9,25,1127,1100,25/9/19,25/9/19 11:27,-33.35748,151.50173,21.6,0,21.1,46,57.03,8.71,37,sun
2019,9,25,1128,1100,25/9/19,25/9/19 11:28,-33.35748,151.50173,21.6,0,21.1,285,57.06,8.25,83,sun
2019,9,25,1129,1100,25/9/19,25/9/19 11:29,-33.35748,151.50173,21.6,0,21.1,321,57.09,7.8,47,sun
2019,9,25,1132,1200,25/9/19,25/9/19 11:32,-33.35748,151.50173,21.6,0,21.1,274,57.17,6.42,92,sun
2019,9,25,1136,1200,25/9/19,25/9/19 11:36,-33.35748,151.50173,21.6,0,21.1,300,57.25,4.58,65,sun
2019,9,25,1137,1200,25/9/19,25/9/19 11:37,-33.35748,151.50173,21.6,0,21.1,333,57.27,4.12,31,sun
2019,9,25,1137,1200,25/9/19,25/9/19 11:37,-33.35748,151.50173,21.6,0,21.1,262,57.27,4.12,102,sun
2019,9,25,1144,1200,25/9/19,25/9/19 11:44,-33.35748,151.50173,21.6,0,21.1,314,57.33,0.89,47,sun
2019,9,25,1146,1200,25/9/19,25/9/19 11:46,-33.35748,151.50173,21.6,0,21.1,302,57.33,359.96,58,sun
2019,9,25,1152,1200,25/9/19,25/9/19 11:52,-33.35748,151.50173,21.6,0,21.1,231,57.31,357.18,126,sun
2019,9,25,1152,1200,25/9/19,25/9/19 11:52,-33.35748,151.50173,21.6,0,21.1,318,57.31,357.18,39,sun
2019,9,25,1152,1200,25/9/19,25/9/19 11:52,-33.35748,151.50173,21.6,0,21.1,315,57.31,357.18,42,sun
2019,9,25,1157,1200,25/9/19,25/9/19 11:57,-33.35748,151.50173,21.6,0,21.1,325,57.23,354.87,30,sun
2019,9,25,1201,1200,25/9/19,25/9/19 12:01,-33.35748,151.50173,21.6,0,21.1,322,57.15,353.04,31,sun
2019,9,25,1201,1200,25/9/19,25/9/19 12:01,-33.35748,151.50173,21.6,0,21.1,296,57.15,353.04,57,sun
2019,9,25,1207,1200,25/9/19,25/9/19 12:07,-33.35748,151.50173,21.6,0,21.1,319,56.97,350.3,31,sun
2019,10,4,752,800,4/10/19,4/10/19 7:52,-33.35748,151.50173,23,0,33.3,80,28.74,74.56,5,sun
2019,10,4,733,800,4/10/19,4/10/19 7:33,-33.35748,151.50173,23,0,33.3,48,24.89,77.65,30,sun
2019,10,4,752,800,4/10/19,4/10/19 7:52,-33.35748,151.50173,23,0,33.3,120,28.74,74.56,45,sun
2019,10,4,747,800,4/10/19,4/10/19 7:47,-33.35748,151.50173,23,0,33.3,125,27.74,75.4,50,sun
2019,10,4,740,800,4/10/19,4/10/19 7:40,-33.35748,151.50173,23,0,33.3,243,26.32,76.54,166,sun
2019,10,4,736,800,4/10/19,4/10/19 7:36,-33.35748,151.50173,23,0,33.3,77,25.5,77.18,0,sun
2019,10,4,751,800,4/10/19,4/10/19 7:51,-33.35748,151.50173,23,0,33.3,69,28.54,74.73,6,sun
2019,10,4,756,800,4/10/19,4/10/19 7:56,-33.35748,151.50173,23,0,33.3,109,29.55,73.89,35,sun
2019,10,4,753,800,4/10/19,4/10/19 7:53,-33.35748,151.50173,23,0,33.3,38,28.95,74.4,36,sun
2019,10,4,747,800,4/10/19,4/10/19 7:47,-33.35748,151.50173,23,0,33.3,51,27.74,75.4,24,sun
2019,10,4,731,800,4/10/19,4/10/19 7:31,-33.35748,151.50173,23,0,33.3,86,24.48,77.97,8,sun
2019,10,4,838,800,4/10/19,4/10/19 8:38,-33.35748,151.50173,23,0,33.3,124,37.8,66.11,58,sun
2019,10,4,811,800,4/10/19,4/10/19 8:11,-33.35748,151.50173,23,0,33.3,65,32.54,71.26,6,sun
2019,10,4,837,800,4/10/19,4/10/19 8:37,-33.35748,151.50173,23,0,33.3,108,37.61,66.31,42,sun
2019,10,4,859,800,4/10/19,4/10/19 8:59,-33.35748,151.50173,23,0,33.3,41,41.74,61.62,21,sun
2019,10,4,758,800,4/10/19,4/10/19 7:58,-33.35748,151.50173,23,0,33.3,70,30.18,73.56,4,sun
2019,10,4,759,800,4/10/19,4/10/19 7:59,-33.35748,151.50173,23,0,33.3,55,30.38,73.38,18,sun
2019,10,4,800,800,4/10/19,4/10/19 8:00,-33.35748,151.50173,23,0,33.3,109,30.58,73.21,36,sun
2019,10,4,800,800,4/10/19,4/10/19 8:00,-33.35748,151.50173,23,0,33.3,102,30.58,73.21,29,sun
2019,10,4,801,800,4/10/19,4/10/19 8:01,-33.35748,151.50173,23,0,33.3,9,30.78,73.04,64,sun
2019,10,4,802,800,4/10/19,4/10/19 8:02,-33.35748,151.50173,23,0,33.3,74,30.98,72.86,1,sun
2019,10,4,804,800,4/10/19,4/10/19 8:04,-33.35748,151.50173,23,0,33.3,116,31.38,72.51,43,sun
2019,10,4,805,800,4/10/19,4/10/19 8:05,-33.35748,151.50173,23,0,33.3,146,31.58,72.34,74,sun
2019,10,4,806,800,4/10/19,4/10/19 8:06,-33.35748,151.50173,23,0,33.3,113,31.78,72.16,41,sun
2019,10,4,806,800,4/10/19,4/10/19 8:06,-33.35748,151.50173,23,0,33.3,82,31.78,72.16,10,sun
2019,10,4,806,800,4/10/19,4/10/19 8:06,-33.35748,151.50173,23,0,33.3,326,31.78,72.16,106,sun
2019,10,4,807,800,4/10/19,4/10/19 8:07,-33.35748,151.50173,23,0,33.3,249,31.98,71.98,177,sun
2019,10,4,808,800,4/10/19,4/10/19 8:08,-33.35748,151.50173,23,0,33.3,163,32.18,71.81,91,sun
2019,10,4,809,800,4/10/19,4/10/19 8:09,-33.35748,151.50173,23,0,33.3,72,32.38,71.63,0,sun
2019,10,4,810,800,4/10/19,4/10/19 8:10,-33.35748,151.50173,23,0,33.3,176,32.57,71.45,105,sun
2019,10,4,811,800,4/10/19,4/10/19 8:11,-33.35748,151.50173,23,0,33.3,331,32.57,71.45,100,sun
2019,10,4,812,800,4/10/19,4/10/19 8:12,-33.35748,151.50173,23,0,33.3,121,32.97,71.09,50,sun
2019,10,4,813,800,4/10/19,4/10/19 8:13,-33.35748,151.50173,23,0,33.3,69,33.17,70.91,2,sun
2019,10,4,814,800,4/10/19,4/10/19 8:14,-33.35748,151.50173,23,0,33.3,100,33.36,70.72,29,sun
2019,10,4,814,800,4/10/19,4/10/19 8:14,-33.35748,151.50173,23,0,33.3,251,33.36,70.72,180,sun
2019,10,4,815,800,4/10/19,4/10/19 8:15,-33.35748,151.50173,23,0,33.3,284,33.56,70.54,147,sun
2019,10,4,816,800,4/10/19,4/10/19 8:16,-33.35748,151.50173,23,0,33.3,109,33.76,70.36,39,sun
2019,10,4,816,800,4/10/19,4/10/19 8:16,-33.35748,151.50173,23,0,33.3,157,33.76,70.36,87,sun
2019,10,4,818,800,4/10/19,4/10/19 8:18,-33.35748,151.50173,23,0,33.3,90,34.15,69.99,20,sun
2019,10,4,818,800,4/10/19,4/10/19 8:18,-33.35748,151.50173,23,0,33.3,68,34.15,69.99,2,sun
2019,10,4,818,800,4/10/19,4/10/19 8:18,-33.35748,151.50173,23,0,33.3,105,34.15,69.99,35,sun
2019,10,4,818,800,4/10/19,4/10/19 8:18,-33.35748,151.50173,23,0,33.3,64,34.15,69.99,6,sun
2019,10,4,819,800,4/10/19,4/10/19 8:19,-33.35748,151.50173,23,0,33.3,75,34.35,69.8,5,sun
2019,10,4,819,800,4/10/19,4/10/19 8:19,-33.35748,151.50173,23,0,33.3,145,34.35,69.8,75,sun
2019,10,4,820,800,4/10/19,4/10/19 8:20,-33.35748,151.50173,23,0,33.3,50,34.54,69.62,20,sun
2019,10,4,823,800,4/10/19,4/10/19 8:23,-33.35748,151.50173,23,0,33.3,104,35.13,69.05,35,sun
2019,10,4,823,800,4/10/19,4/10/19 8:23,-33.35748,151.50173,23,0,33.3,354,35.13,69.05,75,sun
2019,10,4,824,800,4/10/19,4/10/19 8:24,-33.35748,151.50173,23,0,33.3,80,35.32,68.86,11,sun
2019,10,4,827,800,4/10/19,4/10/19 8:27,-33.35748,151.50173,23,0,33.3,340,35.91,68.28,88,sun
2019,10,4,827,800,4/10/19,4/10/19 8:27,-33.35748,151.50173,23,0,33.3,33,35.91,68.28,35,sun
2019,10,4,827,800,4/10/19,4/10/19 8:27,-33.35748,151.50173,23,0,33.3,114,35.91,68.28,46,sun
2019,10,4,829,800,4/10/19,4/10/19 8:29,-33.35748,151.50173,23,0,33.3,61,36.3,67.9,7,sun
2019,10,4,830,800,4/10/19,4/10/19 8:30,-33.35748,151.50173,23,0,33.3,134,36.49,67.7,66,sun
2019,10,4,832,900,4/10/19,4/10/19 8:32,-33.35748,151.50173,23,0,33.3,174,36.87,67.31,107,sun
2019,10,4,832,900,4/10/19,4/10/19 8:32,-33.35748,151.50173,23,0,33.3,333,36.87,67.31,94,sun
2019,10,4,833,900,4/10/19,4/10/19 8:33,-33.35748,151.50173,23,0,33.3,139,37.07,67.11,72,sun
2019,10,4,833,900,4/10/19,4/10/19 8:33,-33.35748,151.50173,23,0,33.3,81,37.07,67.11,14,sun
2019,10,4,835,900,4/10/19,4/10/19 8:35,-33.35748,151.50173,23,0,33.3,117,37.07,67.11,50,sun
2019,10,4,837,900,4/10/19,4/10/19 8:37,-33.35748,151.50173,23,0,33.3,78,37.83,66.31,12,sun
2019,10,4,837,900,4/10/19,4/10/19 8:37,-33.35748,151.50173,23,0,33.3,19,37.83,66.31,47,sun
2019,10,4,837,900,4/10/19,4/10/19 8:37,-33.35748,151.50173,23,0,33.3,62,37.83,66.31,4,sun
2019,10,4,838,900,4/10/19,4/10/19 8:38,-33.35748,151.50173,23,0,33.3,154,38.08,66.1,88,sun
2019,10,4,838,900,4/10/19,4/10/19 8:38,-33.35748,151.50173,23,0,33.3,174,38.08,66.1,108,sun
2019,10,4,838,900,4/10/19,4/10/19 8:38,-33.35748,151.50173,23,0,33.3,54,38.08,66.1,12,sun
2019,10,4,839,900,4/10/19,4/10/19 8:39,-33.35748,151.50173,23,0,33.3,139,38.22,65.9,73,sun
2019,10,4,841,900,4/10/19,4/10/19 8:41,-33.35748,151.50173,23,0,33.3,137,38.6,65.49,72,sun
2019,10,4,841,900,4/10/19,4/10/19 8:41,-33.35748,151.50173,23,0,33.3,210,38.6,65.49,145,sun
2019,10,4,841,900,4/10/19,4/10/19 8:41,-33.35748,151.50173,23,0,33.3,37,38.6,65.49,28,sun
2019,10,4,841,900,4/10/19,4/10/19 8:41,-33.35748,151.50173,23,0,33.3,175,38.6,65.49,110,sun
2019,10,4,842,900,4/10/19,4/10/19 8:42,-33.35748,151.50173,23,0,33.3,129,38.79,65.28,64,sun
2019,10,4,842,900,4/10/19,4/10/19 8:42,-33.35748,151.50173,23,0,33.3,100,38.79,65.28,35,sun
2019,10,4,843,900,4/10/19,4/10/19 8:43,-33.35748,151.50173,23,0,33.3,24,38.98,65.07,41,sun
2019,10,4,843,900,4/10/19,4/10/19 8:43,-33.35748,151.50173,23,0,33.3,347,38.98,65.07,78,sun
2019,10,4,844,900,4/10/19,4/10/19 8:44,-33.35748,151.50173,23,0,33.3,66,39.17,64.87,1,sun
2019,10,4,844,900,4/10/19,4/10/19 8:44,-33.35748,151.50173,23,0,33.3,96,39.17,64.87,31,sun
2019,10,4,844,900,4/10/19,4/10/19 8:44,-33.35748,151.50173,23,0,33.3,66,39.17,64.87,1,sun
2019,10,4,844,900,4/10/19,4/10/19 8:44,-33.35748,151.50173,23,0,33.3,40,39.17,64.87,25,sun
2019,10,4,844,900,4/10/19,4/10/19 8:44,-33.35748,151.50173,23,0,33.3,305,39.17,64.87,120,sun
2019,10,4,845,900,4/10/19,4/10/19 8:45,-33.35748,151.50173,23,0,33.3,12,39.36,64.66,53,sun
2019,10,4,845,900,4/10/19,4/10/19 8:45,-33.35748,151.50173,23,0,33.3,62,39.36,64.66,3,sun
2019,10,4,845,900,4/10/19,4/10/19 8:45,-33.35748,151.50173,23,0,33.3,43,39.36,64.66,22,sun
2019,10,4,846,900,4/10/19,4/10/19 8:46,-33.35748,151.50173,23,0,33.3,113,39.36,64.66,48,sun
2019,10,4,847,900,4/10/19,4/10/19 8:47,-33.35748,151.50173,23,0,33.3,65,39.73,64.23,1,sun
2019,10,4,852,900,4/10/19,4/10/19 8:52,-33.35748,151.50173,23,0,33.3,331,40.67,63.16,92,sun
2019,10,4,852,900,4/10/19,4/10/19 8:52,-33.35748,151.50173,23,0,33.3,96,40.67,63.16,33,sun
2019,10,4,856,900,4/10/19,4/10/19 8:56,-33.35748,151.50173,23,0,33.3,88,41.41,62.27,26,sun
2019,10,4,858,900,4/10/19,4/10/19 8:58,-33.35748,151.50173,23,0,33.3,50,41.78,61.83,12,sun
2019,10,4,858,900,4/10/19,4/10/19 8:58,-33.35748,151.50173,23,0,33.3,17,41.78,61.83,45,sun
2019,10,4,859,900,4/10/19,4/10/19 8:59,-33.35748,151.50173,23,0,33.3,22,41.96,61.6,40,sun
2019,10,4,859,900,4/10/19,4/10/19 8:59,-33.35748,151.50173,23,0,33.3,23,41.96,61.6,39,sun
2019,10,4,900,900,4/10/19,4/10/19 9:00,-33.35748,151.50173,23,0,33.3,67,42.15,61.37,6,sun
2019,10,4,900,900,4/10/19,4/10/19 9:00,-33.35748,151.50173,23,0,33.3,119,42.15,61.37,58,sun
2019,10,4,900,900,4/10/19,4/10/19 9:00,-33.35748,151.50173,23,0,33.3,119,42.15,61.37,58,sun
2019,10,4,904,900,4/10/19,4/10/19 9:04,-33.35748,151.50173,23,0,33.3,116,43.24,59.98,56,sun
2019,10,4,904,900,4/10/19,4/10/19 9:04,-33.35748,151.50173,23,0,33.3,358,43.24,59.98,62,sun
2019,10,4,905,900,4/10/19,4/10/19 9:05,-33.35748,151.50173,23,0,33.3,131,43.06,60.22,71,sun
2019,10,4,906,900,4/10/19,4/10/19 9:06,-33.35748,151.50173,23,0,33.3,2,43.24,59.98,58,sun
2019,10,4,909,900,4/10/19,4/10/19 9:09,-33.35748,151.50173,23,0,33.3,29,43.78,59.27,30,sun
2019,10,4,910,900,4/10/19,4/10/19 9:10,-33.35748,151.50173,23,0,33.3,70,43.96,59.03,11,sun
2019,10,4,910,900,4/10/19,4/10/19 9:10,-33.35748,151.50173,23,0,33.3,91,43.96,59.03,32,sun
2019,10,4,914,900,4/10/19,4/10/19 9:14,-33.35748,151.50173,23,0,33.3,143,44.67,58.06,85,sun
2019,10,4,914,900,4/10/19,4/10/19 9:14,-33.35748,151.50173,23,0,33.3,96,44.67,58.06,38,sun
2019,10,4,915,900,4/10/19,4/10/19 9:15,-33.35748,151.50173,23,0,33.3,30,44.85,57.81,28,sun
2019,10,4,915,900,4/10/19,4/10/19 9:15,-33.35748,151.50173,23,0,33.3,56,44.85,57.81,2,sun
2019,10,4,916,900,4/10/19,4/10/19 9:16,-33.35748,151.50173,23,0,33.3,63,45.03,57.56,5,sun
2019,10,4,916,900,4/10/19,4/10/19 9:16,-33.35748,151.50173,23,0,33.3,51,45.03,57.56,7,sun
2019,10,4,916,900,4/10/19,4/10/19 9:16,-33.35748,151.50173,23,0,33.3,91,45.03,57.56,33,sun
2019,10,4,917,900,4/10/19,4/10/19 9:17,-33.35748,151.50173,23,0,33.3,59,45.2,57.31,2,sun
2019,10,4,917,900,4/10/19,4/10/19 9:17,-33.35748,151.50173,23,0,33.3,305,45.2,57.31,112,sun
2019,10,4,920,900,4/10/19,4/10/19 9:20,-33.35748,151.50173,23,0,33.3,132,45.73,56.55,75,sun
2019,10,4,921,900,4/10/19,4/10/19 9:21,-33.35748,151.50173,23,0,33.3,58,45.9,56.3,2,sun
2019,10,4,921,900,4/10/19,4/10/19 9:21,-33.35748,151.50173,23,0,33.3,44,45.9,56.3,12,sun
2019,10,4,922,900,4/10/19,4/10/19 9:22,-33.35748,151.50173,23,0,33.3,14,46.08,56.04,42,sun
2019,10,4,924,900,4/10/19,4/10/19 9:24,-33.35748,151.50173,23,0,33.3,315,46.42,55.52,101,sun
2019,10,4,924,900,4/10/19,4/10/19 9:24,-33.35748,151.50173,23,0,33.3,67,46.42,55.52,11,sun
2019,10,4,925,900,4/10/19,4/10/19 9:25,-33.35748,151.50173,23,0,33.3,332,46.59,55.26,83,sun
2019,10,4,927,900,4/10/19,4/10/19 9:27,-33.35748,151.50173,23,0,33.3,34,46.94,54.73,21,sun
2019,10,4,928,900,4/10/19,4/10/19 9:28,-33.35748,151.50173,23,0,33.3,50,47.11,54.46,4,sun
2019,10,4,929,900,4/10/19,4/10/19 9:29,-33.35748,151.50173,23,0,33.3,48,47.28,54.19,6,sun
2019,10,4,929,900,4/10/19,4/10/19 9:29,-33.35748,151.50173,23,0,33.3,96,47.28,54.19,42,sun
2019,10,4,933,1000,4/10/19,4/10/19 9:33,-33.35748,151.50173,23,0,33.3,357,47.95,53.1,56,sun
2019,10,4,933,1000,4/10/19,4/10/19 9:33,-33.35748,151.50173,23,0,33.3,23,47.95,53.1,30,sun
2019,10,4,933,1000,4/10/19,4/10/19 9:33,-33.35748,151.50173,23,0,33.3,349,47.95,53.1,64,sun
2019,10,4,934,1000,4/10/19,4/10/19 9:34,-33.35748,151.50173,23,0,33.3,354,48.12,52.82,59,sun
2019,10,4,934,1000,4/10/19,4/10/19 9:34,-33.35748,151.50173,23,0,33.3,318,48.12,52.82,95,sun
2019,10,4,935,1000,4/10/19,4/10/19 9:35,-33.35748,151.50173,23,0,33.3,307,48.28,52.54,106,sun
2019,10,4,935,1000,4/10/19,4/10/19 9:35,-33.35748,151.50173,23,0,33.3,304,48.28,52.54,109,sun
2019,10,4,935,1000,4/10/19,4/10/19 9:35,-33.35748,151.50173,23,0,33.3,9,48.28,52.54,44,sun
2019,10,4,936,1000,4/10/19,4/10/19 9:36,-33.35748,151.50173,23,0,33.3,60,48.45,52.26,8,sun
2019,10,4,939,1000,4/10/19,4/10/19 9:39,-33.35748,151.50173,23,0,33.3,350,48.94,51.41,61,sun
2019,10,4,939,1000,4/10/19,4/10/19 9:39,-33.35748,151.50173,23,0,33.3,358,48.94,51.41,53,sun
2019,10,4,939,1000,4/10/19,4/10/19 9:39,-33.35748,151.50173,23,0,33.3,29,48.94,51.41,22,sun
2019,10,4,940,1000,4/10/19,4/10/19 9:40,-33.35748,151.50173,23,0,33.3,67,49.11,51.12,16,sun
2019,10,4,940,1000,4/10/19,4/10/19 9:40,-33.35748,151.50173,23,0,33.3,346,49.11,51.12,65,sun
2019,10,4,941,1000,4/10/19,4/10/19 9:41,-33.35748,151.50173,23,0,33.3,63,49.27,50.83,12,sun
2019,10,4,942,1000,4/10/19,4/10/19 9:42,-33.35748,151.50173,23,0,33.3,18,49.43,50.54,33,sun
2019,10,4,946,1000,4/10/19,4/10/19 9:46,-33.35748,151.50173,23,0,33.3,67,50.07,49.36,18,sun
2019,10,4,948,1000,4/10/19,4/10/19 9:48,-33.35748,151.50173,23,0,33.3,319,50.39,48.76,90,sun
2019,10,4,948,1000,4/10/19,4/10/19 9:48,-33.35748,151.50173,23,0,33.3,49,50.39,48.76,0,sun
2019,10,4,950,1000,4/10/19,4/10/19 9:50,-33.35748,151.50173,23,0,33.3,335,50.7,48.15,73,sun
2019,10,4,950,1000,4/10/19,4/10/19 9:50,-33.35748,151.50173,23,0,33.3,282,50.7,48.15,126,sun
2019,10,4,951,1000,4/10/19,4/10/19 9:51,-33.35748,151.50173,23,0,33.3,353,50.85,47.84,55,sun
2019,10,4,951,1000,4/10/19,4/10/19 9:51,-33.35748,151.50173,23,0,33.3,348,50.85,47.84,60,sun
2019,10,4,956,1000,4/10/19,4/10/19 9:56,-33.35748,151.50173,23,0,33.3,289,51.62,46.27,117,sun
2019,10,4,956,1000,4/10/19,4/10/19 9:56,-33.35748,151.50173,23,0,33.3,341,51.62,46.27,65,sun
2019,10,4,1000,1000,4/10/19,4/10/19 10:00,-33.35748,151.50173,23,0,33.3,335,52.22,44.97,70,sun
2019,10,4,1005,1000,4/10/19,4/10/19 10:05,-33.35748,151.50173,23,0,33.3,353,52.94,43.31,50,sun
2019,10,4,1006,1000,4/10/19,4/10/19 10:06,-33.35748,151.50173,23,0,33.3,352,53.09,42.97,51,sun
2019,10,4,1006,1000,4/10/19,4/10/19 10:06,-33.35748,151.50173,23,0,33.3,355,53.09,42.97,48,sun
2019,10,4,1007,1000,4/10/19,4/10/19 10:07,-33.35748,151.50173,23,0,33.3,341,53.23,42.62,62,sun
2019,10,4,1008,1000,4/10/19,4/10/19 10:08,-33.35748,151.50173,23,0,33.3,261,53.37,42.28,141,sun
2019,10,4,1008,1000,4/10/19,4/10/19 10:08,-33.35748,151.50173,23,0,33.3,345,53.37,42.28,57,sun
2019,10,4,1009,1000,4/10/19,4/10/19 10:09,-33.35748,151.50173,23,0,33.3,70,53.51,41.93,28,sun
2019,10,4,1010,1000,4/10/19,4/10/19 10:10,-33.35748,151.50173,23,0,33.3,203,53.65,41.59,161,sun
2019,10,4,1011,1000,4/10/19,4/10/19 10:11,-33.35748,151.50173,23,0,33.3,44,53.79,41.24,3,sun
2019,10,4,1011,1000,4/10/19,4/10/19 10:11,-33.35748,151.50173,23,0,33.3,320,53.79,41.24,81,sun
2019,10,4,1013,1000,4/10/19,4/10/19 10:13,-33.35748,151.50173,23,0,33.3,22,54.06,40.53,19,sun
2019,10,4,1014,1000,4/10/19,4/10/19 10:14,-33.35748,151.50173,23,0,33.3,327,54.2,40.17,73,sun
2019,10,4,1015,1000,4/10/19,4/10/19 10:15,-33.35748,151.50173,23,0,33.3,333,54.33,39.81,67,sun
2019,10,4,1018,1000,4/10/19,4/10/19 10:18,-33.35748,151.50173,23,0,33.3,64,54.73,38.72,25,sun
2019,10,4,1019,1000,4/10/19,4/10/19 10:19,-33.35748,151.50173,23,0,33.3,338,54.86,38.35,60,sun
2019,10,4,1020,1000,4/10/19,4/10/19 10:20,-33.35748,151.50173,23,0,33.3,308,54.99,37.98,90,sun
2019,10,4,1023,1000,4/10/19,4/10/19 10:23,-33.35748,151.50173,23,0,33.3,223,55.37,36.85,174,sun
2019,10,4,1024,1000,4/10/19,4/10/19 10:24,-33.35748,151.50173,23,0,33.3,335,55.49,36.47,61,sun
2019,10,4,1025,1000,4/10/19,4/10/19 10:25,-33.35748,151.50173,23,0,33.3,94,55.62,36.09,58,sun
2019,10,4,1028,1000,4/10/19,4/10/19 10:28,-33.35748,151.50173,23,0,33.3,65,55.98,34.93,30,sun
2019,10,4,1029,1000,4/10/19,4/10/19 10:29,-33.35748,151.50173,23,0,33.3,0,56.1,34.53,35,sun
2019,10,4,1030,1000,4/10/19,4/10/19 10:30,-33.35748,151.50173,23,0,33.3,216,56.22,34.14,178,sun
2019,10,4,1031,1100,4/10/19,4/10/19 10:31,-33.35748,151.50173,23,0,33.3,121,56.34,33.74,87,sun
2019,10,4,1032,1100,4/10/19,4/10/19 10:32,-33.35748,151.50173,23,0,33.3,323,56.45,33.34,70,sun
2019,10,4,1036,1100,4/10/19,4/10/19 10:36,-33.35748,151.50173,23,0,33.3,67,56.9,31.72,35,sun
2019,10,4,1036,1100,4/10/19,4/10/19 10:36,-33.35748,151.50173,23,0,33.3,71,56.9,31.72,39,sun
2019,10,4,1038,1100,4/10/19,4/10/19 10:38,-33.35748,151.50173,23,0,33.3,60,57.12,30.9,29,sun
2019,10,4,1040,1100,4/10/19,4/10/19 10:40,-33.35748,151.50173,23,0,33.3,76,57.33,30.07,46,sun
2019,10,4,1041,1100,4/10/19,4/10/19 10:41,-33.35748,151.50173,23,0,33.3,78,57.44,29.65,48,sun
2019,10,4,1048,1100,4/10/19,4/10/19 10:48,-33.35748,151.50173,23,0,33.3,73,58.13,26.64,46,sun
2019,10,4,1051,1100,4/10/19,4/10/19 10:51,-33.35748,151.50173,23,0,33.3,291,58.4,25.32,94,sun
2019,10,9,804,800,9/10/19,9/10/19 8:04,-33.35748,151.50173,21.4,0,17,290,20.3,83.55,154,cloud
2019,10,9,804,800,9/10/19,9/10/19 8:04,-33.35748,151.50173,21.4,0,17,300,20.3,83.55,144,cloud
2019,10,9,812,800,9/10/19,9/10/19 8:12,-33.35748,151.50173,21.4,0,17,103,21.96,82.37,21,cloud
2019,10,9,816,800,9/10/19,9/10/19 8:16,-33.35748,151.50173,21.4,0,17,328,22.79,81.77,114,cloud
2019,10,9,826,800,9/10/19,9/10/19 8:26,-33.35748,151.50173,21.4,0,17,125,24.85,80.26,45,cloud
2019,10,9,838,900,9/10/19,9/10/19 8:38,-33.35748,151.50173,21.4,0,17,321,27.31,78.38,117,cloud
2019,10,9,841,900,9/10/19,9/10/19 8:41,-33.35748,151.50173,21.4,0,17,130,27.93,77.9,52,cloud
2019,10,9,842,900,9/10/19,9/10/19 8:42,-33.35748,151.50173,21.4,0,17,79,28.13,77.74,1,cloud
2019,10,9,844,900,9/10/19,9/10/19 8:44,-33.35748,151.50173,21.4,0,17,303,28.54,77.42,134,cloud
2019,10,9,849,900,9/10/19,9/10/19 8:49,-33.35748,151.50173,21.4,0,17,2,29.56,76.6,75,cloud
2019,10,9,855,900,9/10/19,9/10/19 8:55,-33.35748,151.50173,21.4,0,17,29,30.78,75.6,47,cloud
2019,10,9,856,900,9/10/19,9/10/19 8:56,-33.35748,151.50173,21.4,0,17,206,30.98,75.43,131,cloud
2019,10,9,859,900,9/10/19,9/10/19 8:59,-33.35748,151.50173,21.4,0,17,184,31.58,74.92,109,cloud
2019,10,9,903,900,9/10/19,9/10/19 9:03,-33.35748,151.50173,21.4,0,17,296,32.39,74.24,138,cloud
2019,10,9,909,900,9/10/19,9/10/19 9:09,-33.35748,151.50173,21.4,0,17,142,33.59,73.19,69,cloud
